County Code,County,State,gender,Year,level,pct
55065,Lafayette County                             ,Wisconsin                                                             ,Female,2018,Insured,7496.0
55067,Langlade County                              ,Wisconsin                                                             ,Male,2018,Insured,8934.0
55067,Langlade County                              ,Wisconsin                                                             ,Female,2018,Insured,8829.0
55069,Lincoln County                               ,Wisconsin                                                             ,Male,2018,Insured,13089.0
55069,Lincoln County                               ,Wisconsin                                                             ,Female,2018,Insured,13143.0
55071,Manitowoc County                             ,Wisconsin                                                             ,Male,2018,Insured,36650.0
55071,Manitowoc County                             ,Wisconsin                                                             ,Female,2018,Insured,37639.0
55073,Marathon County                              ,Wisconsin                                                             ,Male,2018,Insured,63354.0
55073,Marathon County                              ,Wisconsin                                                             ,Female,2018,Insured,63654.0
55075,Marinette County                             ,Wisconsin                                                             ,Male,2018,Insured,18908.0
55075,Marinette County                             ,Wisconsin                                                             ,Female,2018,Insured,18972.0
55077,Marquette County                             ,Wisconsin                                                             ,Male,2018,Insured,7057.0
55077,Marquette County                             ,Wisconsin                                                             ,Female,2018,Insured,6879.0
55078,Menominee County                             ,Wisconsin                                                             ,Male,2018,Insured,2113.0
55078,Menominee County                             ,Wisconsin                                                             ,Female,2018,Insured,2084.0
55079,Milwaukee County                             ,Wisconsin                                                             ,Male,2018,Insured,417811.0
55079,Milwaukee County                             ,Wisconsin                                                             ,Female,2018,Insured,458554.0
55081,Monroe County                                ,Wisconsin                                                             ,Male,2018,Insured,20970.0
55081,Monroe County                                ,Wisconsin                                                             ,Female,2018,Insured,20662.0
55083,Oconto County                                ,Wisconsin                                                             ,Male,2018,Insured,17786.0
55083,Oconto County                                ,Wisconsin                                                             ,Female,2018,Insured,17193.0
55085,Oneida County                                ,Wisconsin                                                             ,Male,2018,Insured,16466.0
55085,Oneida County                                ,Wisconsin                                                             ,Female,2018,Insured,16652.0
55087,Outagamie County                             ,Wisconsin                                                             ,Male,2018,Insured,85876.0
55087,Outagamie County                             ,Wisconsin                                                             ,Female,2018,Insured,87425.0
55089,Ozaukee County                               ,Wisconsin                                                             ,Male,2018,Insured,41478.0
55089,Ozaukee County                               ,Wisconsin                                                             ,Female,2018,Insured,43234.0
55091,Pepin County                                 ,Wisconsin                                                             ,Male,2018,Insured,3371.0
55091,Pepin County                                 ,Wisconsin                                                             ,Female,2018,Insured,3313.0
55093,Pierce County                                ,Wisconsin                                                             ,Male,2018,Insured,19403.0
55093,Pierce County                                ,Wisconsin                                                             ,Female,2018,Insured,19914.0
55095,Polk County                                  ,Wisconsin                                                             ,Male,2018,Insured,20051.0
55095,Polk County                                  ,Wisconsin                                                             ,Female,2018,Insured,20109.0
55097,Portage County                               ,Wisconsin                                                             ,Male,2018,Insured,32951.0
55097,Portage County                               ,Wisconsin                                                             ,Female,2018,Insured,33442.0
55099,Price County                                 ,Wisconsin                                                             ,Male,2018,Insured,6295.0
55099,Price County                                 ,Wisconsin                                                             ,Female,2018,Insured,6230.0
55101,Racine County                                ,Wisconsin                                                             ,Male,2018,Insured,89643.0
55101,Racine County                                ,Wisconsin                                                             ,Female,2018,Insured,92972.0
55103,Richland County                              ,Wisconsin                                                             ,Male,2018,Insured,8039.0
55103,Richland County                              ,Wisconsin                                                             ,Female,2018,Insured,8009.0
55105,Rock County                                  ,Wisconsin                                                             ,Male,2018,Insured,73600.0
55105,Rock County                                  ,Wisconsin                                                             ,Female,2018,Insured,76778.0
55107,Rusk County                                  ,Wisconsin                                                             ,Male,2018,Insured,6427.0
55107,Rusk County                                  ,Wisconsin                                                             ,Female,2018,Insured,6522.0
55111,Sauk County                                  ,Wisconsin                                                             ,Male,2018,Insured,29112.0
55111,Sauk County                                  ,Wisconsin                                                             ,Female,2018,Insured,29938.0
55113,Sawyer County                                ,Wisconsin                                                             ,Male,2018,Insured,7380.0
55113,Sawyer County                                ,Wisconsin                                                             ,Female,2018,Insured,7276.0
55115,Shawano County                               ,Wisconsin                                                             ,Male,2018,Insured,18900.0
55115,Shawano County                               ,Wisconsin                                                             ,Female,2018,Insured,18931.0
55117,Sheboygan County                             ,Wisconsin                                                             ,Male,2018,Insured,54389.0
55117,Sheboygan County                             ,Wisconsin                                                             ,Female,2018,Insured,54018.0
55109,St. Croix County                             ,Wisconsin                                                             ,Male,2018,Insured,41748.0
55109,St. Croix County                             ,Wisconsin                                                             ,Female,2018,Insured,42345.0
55119,Taylor County                                ,Wisconsin                                                             ,Male,2018,Insured,9482.0
55119,Taylor County                                ,Wisconsin                                                             ,Female,2018,Insured,9333.0
55121,Trempealeau County                           ,Wisconsin                                                             ,Male,2018,Insured,13603.0
55121,Trempealeau County                           ,Wisconsin                                                             ,Female,2018,Insured,13375.0
55123,Vernon County                                ,Wisconsin                                                             ,Male,2018,Insured,13588.0
55123,Vernon County                                ,Wisconsin                                                             ,Female,2018,Insured,13769.0
55125,Vilas County                                 ,Wisconsin                                                             ,Male,2018,Insured,9729.0
55125,Vilas County                                 ,Wisconsin                                                             ,Female,2018,Insured,9788.0
55127,Walworth County                              ,Wisconsin                                                             ,Male,2018,Insured,46956.0
55127,Walworth County                              ,Wisconsin                                                             ,Female,2018,Insured,47663.0
55129,Washburn County                              ,Wisconsin                                                             ,Male,2018,Insured,7142.0
55129,Washburn County                              ,Wisconsin                                                             ,Female,2018,Insured,7372.0
55131,Washington County                            ,Wisconsin                                                             ,Male,2018,Insured,63617.0
55131,Washington County                            ,Wisconsin                                                             ,Female,2018,Insured,65138.0
55133,Waukesha County                              ,Wisconsin                                                             ,Male,2018,Insured,188063.0
55133,Waukesha County                              ,Wisconsin                                                             ,Female,2018,Insured,195679.0
55135,Waupaca County                               ,Wisconsin                                                             ,Male,2018,Insured,24535.0
55135,Waupaca County                               ,Wisconsin                                                             ,Female,2018,Insured,23462.0
55137,Waushara County                              ,Wisconsin                                                             ,Male,2018,Insured,11465.0
55137,Waushara County                              ,Wisconsin                                                             ,Female,2018,Insured,10523.0
55139,Winnebago County                             ,Wisconsin                                                             ,Male,2018,Insured,80290.0
55139,Winnebago County                             ,Wisconsin                                                             ,Female,2018,Insured,80366.0
55141,Wood County                                  ,Wisconsin                                                             ,Male,2018,Insured,33676.0
55141,Wood County                                  ,Wisconsin                                                             ,Female,2018,Insured,35171.0
56001,Albany County                                ,Wyoming                                                               ,Male,2018,Insured,17188.0
56001,Albany County                                ,Wyoming                                                               ,Female,2018,Insured,16331.0
56003,Big Horn County                              ,Wyoming                                                               ,Male,2018,Insured,4893.0
56003,Big Horn County                              ,Wyoming                                                               ,Female,2018,Insured,4988.0
56005,Campbell County                              ,Wyoming                                                               ,Male,2018,Insured,21465.0
56005,Campbell County                              ,Wyoming                                                               ,Female,2018,Insured,20695.0
56007,Carbon County                                ,Wyoming                                                               ,Male,2018,Insured,6982.0
56007,Carbon County                                ,Wyoming                                                               ,Female,2018,Insured,6223.0
56009,Converse County                              ,Wyoming                                                               ,Male,2018,Insured,6284.0
56009,Converse County                              ,Wyoming                                                               ,Female,2018,Insured,6112.0
56011,Crook County                                 ,Wyoming                                                               ,Male,2018,Insured,3193.0
56011,Crook County                                 ,Wyoming                                                               ,Female,2018,Insured,3205.0
56013,Fremont County                               ,Wyoming                                                               ,Male,2018,Insured,16189.0
56013,Fremont County                               ,Wyoming                                                               ,Female,2018,Insured,16830.0
56015,Goshen County                                ,Wyoming                                                               ,Male,2018,Insured,5767.0
56015,Goshen County                                ,Wyoming                                                               ,Female,2018,Insured,5666.0
56017,Hot Springs County                           ,Wyoming                                                               ,Male,2018,Insured,2053.0
56017,Hot Springs County                           ,Wyoming                                                               ,Female,2018,Insured,2032.0
56019,Johnson County                               ,Wyoming                                                               ,Male,2018,Insured,3864.0
56019,Johnson County                               ,Wyoming                                                               ,Female,2018,Insured,3578.0
56021,Laramie County                               ,Wyoming                                                               ,Male,2018,Insured,44267.0
56021,Laramie County                               ,Wyoming                                                               ,Female,2018,Insured,43891.0
56023,Lincoln County                               ,Wyoming                                                               ,Male,2018,Insured,8396.0
56023,Lincoln County                               ,Wyoming                                                               ,Female,2018,Insured,8310.0
56025,Natrona County                               ,Wyoming                                                               ,Male,2018,Insured,34653.0
56025,Natrona County                               ,Wyoming                                                               ,Female,2018,Insured,35337.0
56027,Niobrara County                              ,Wyoming                                                               ,Male,2018,Insured,882.0
56027,Niobrara County                              ,Wyoming                                                               ,Female,2018,Insured,1157.0
56029,Park County                                  ,Wyoming                                                               ,Male,2018,Insured,12249.0
56029,Park County                                  ,Wyoming                                                               ,Female,2018,Insured,13168.0
56031,Platte County                                ,Wyoming                                                               ,Male,2018,Insured,3878.0
56031,Platte County                                ,Wyoming                                                               ,Female,2018,Insured,3723.0
56033,Sheridan County                              ,Wyoming                                                               ,Male,2018,Insured,12951.0
56033,Sheridan County                              ,Wyoming                                                               ,Female,2018,Insured,13735.0
56035,Sublette County                              ,Wyoming                                                               ,Male,2018,Insured,4669.0
56035,Sublette County                              ,Wyoming                                                               ,Female,2018,Insured,4098.0
56037,Sweetwater County                            ,Wyoming                                                               ,Male,2018,Insured,20045.0
56037,Sweetwater County                            ,Wyoming                                                               ,Female,2018,Insured,19005.0
56039,Teton County                                 ,Wyoming                                                               ,Male,2018,Insured,10112.0
56039,Teton County                                 ,Wyoming                                                               ,Female,2018,Insured,9866.0
56041,Uinta County                                 ,Wyoming                                                               ,Male,2018,Insured,9150.0
56041,Uinta County                                 ,Wyoming                                                               ,Female,2018,Insured,9013.0
56043,Washakie County                              ,Wyoming                                                               ,Male,2018,Insured,3446.0
56043,Washakie County                              ,Wyoming                                                               ,Female,2018,Insured,3477.0
56045,Weston County                                ,Wyoming                                                               ,Male,2018,Insured,3225.0
56045,Weston County                                ,Wyoming                                                               ,Female,2018,Insured,2969.0
1001,Autauga County                               ,Alabama                                                               ,Male,2018,Uninsured,2983.0
1001,Autauga County                               ,Alabama                                                               ,Female,2018,Uninsured,2578.0
1003,Baldwin County                               ,Alabama                                                               ,Male,2018,Uninsured,13964.0
1003,Baldwin County                               ,Alabama                                                               ,Female,2018,Uninsured,13472.0
1005,Barbour County                               ,Alabama                                                               ,Male,2018,Uninsured,2013.0
1005,Barbour County                               ,Alabama                                                               ,Female,2018,Uninsured,1499.0
1007,Bibb County                                  ,Alabama                                                               ,Male,2018,Uninsured,1434.0
1007,Bibb County                                  ,Alabama                                                               ,Female,2018,Uninsured,975.0
1009,Blount County                                ,Alabama                                                               ,Male,2018,Uninsured,4407.0
1009,Blount County                                ,Alabama                                                               ,Female,2018,Uninsured,3739.0
1011,Bullock County                               ,Alabama                                                               ,Male,2018,Uninsured,719.0
1011,Bullock County                               ,Alabama                                                               ,Female,2018,Uninsured,520.0
1013,Butler County                                ,Alabama                                                               ,Male,2018,Uninsured,1162.0
1013,Butler County                                ,Alabama                                                               ,Female,2018,Uninsured,1226.0
1015,Calhoun County                               ,Alabama                                                               ,Male,2018,Uninsured,6970.0
1015,Calhoun County                               ,Alabama                                                               ,Female,2018,Uninsured,5799.0
1017,Chambers County                              ,Alabama                                                               ,Male,2018,Uninsured,2081.0
1017,Chambers County                              ,Alabama                                                               ,Female,2018,Uninsured,1845.0
1019,Cherokee County                              ,Alabama                                                               ,Male,2018,Uninsured,1910.0
1019,Cherokee County                              ,Alabama                                                               ,Female,2018,Uninsured,1564.0
1021,Chilton County                               ,Alabama                                                               ,Male,2018,Uninsured,3836.0
1021,Chilton County                               ,Alabama                                                               ,Female,2018,Uninsured,3339.0
1023,Choctaw County                               ,Alabama                                                               ,Male,2018,Uninsured,932.0
1023,Choctaw County                               ,Alabama                                                               ,Female,2018,Uninsured,825.0
1025,Clarke County                                ,Alabama                                                               ,Male,2018,Uninsured,1546.0
1025,Clarke County                                ,Alabama                                                               ,Female,2018,Uninsured,1516.0
1027,Clay County                                  ,Alabama                                                               ,Male,2018,Uninsured,1086.0
1027,Clay County                                  ,Alabama                                                               ,Female,2018,Uninsured,1044.0
1029,Cleburne County                              ,Alabama                                                               ,Male,2018,Uninsured,1078.0
1029,Cleburne County                              ,Alabama                                                               ,Female,2018,Uninsured,942.0
1031,Coffee County                                ,Alabama                                                               ,Male,2018,Uninsured,3595.0
1031,Coffee County                                ,Alabama                                                               ,Female,2018,Uninsured,2805.0
1033,Colbert County                               ,Alabama                                                               ,Male,2018,Uninsured,3129.0
1033,Colbert County                               ,Alabama                                                               ,Female,2018,Uninsured,3041.0
1035,Conecuh County                               ,Alabama                                                               ,Male,2018,Uninsured,863.0
1035,Conecuh County                               ,Alabama                                                               ,Female,2018,Uninsured,700.0
1037,Coosa County                                 ,Alabama                                                               ,Male,2018,Uninsured,715.0
1037,Coosa County                                 ,Alabama                                                               ,Female,2018,Uninsured,648.0
1039,Covington County                             ,Alabama                                                               ,Male,2018,Uninsured,2490.0
1039,Covington County                             ,Alabama                                                               ,Female,2018,Uninsured,2071.0
1041,Crenshaw County                              ,Alabama                                                               ,Male,2018,Uninsured,968.0
1041,Crenshaw County                              ,Alabama                                                               ,Female,2018,Uninsured,804.0
1043,Cullman County                               ,Alabama                                                               ,Male,2018,Uninsured,6165.0
1043,Cullman County                               ,Alabama                                                               ,Female,2018,Uninsured,5219.0
1045,Dale County                                  ,Alabama                                                               ,Male,2018,Uninsured,2884.0
1045,Dale County                                  ,Alabama                                                               ,Female,2018,Uninsured,2527.0
1047,Dallas County                                ,Alabama                                                               ,Male,2018,Uninsured,2251.0
1047,Dallas County                                ,Alabama                                                               ,Female,2018,Uninsured,2288.0
1049,DeKalb County                                ,Alabama                                                               ,Male,2018,Uninsured,6849.0
1049,DeKalb County                                ,Alabama                                                               ,Female,2018,Uninsured,6569.0
1051,Elmore County                                ,Alabama                                                               ,Male,2018,Uninsured,4063.0
1051,Elmore County                                ,Alabama                                                               ,Female,2018,Uninsured,3967.0
1053,Escambia County                              ,Alabama                                                               ,Male,2018,Uninsured,3032.0
1053,Escambia County                              ,Alabama                                                               ,Female,2018,Uninsured,2557.0
1055,Etowah County                                ,Alabama                                                               ,Male,2018,Uninsured,6951.0
1055,Etowah County                                ,Alabama                                                               ,Female,2018,Uninsured,5808.0
1057,Fayette County                               ,Alabama                                                               ,Male,2018,Uninsured,1103.0
1057,Fayette County                               ,Alabama                                                               ,Female,2018,Uninsured,942.0
1059,Franklin County                              ,Alabama                                                               ,Male,2018,Uninsured,2699.0
1059,Franklin County                              ,Alabama                                                               ,Female,2018,Uninsured,2471.0
1061,Geneva County                                ,Alabama                                                               ,Male,2018,Uninsured,1894.0
1061,Geneva County                                ,Alabama                                                               ,Female,2018,Uninsured,1866.0
1063,Greene County                                ,Alabama                                                               ,Male,2018,Uninsured,517.0
1063,Greene County                                ,Alabama                                                               ,Female,2018,Uninsured,466.0
1065,Hale County                                  ,Alabama                                                               ,Male,2018,Uninsured,856.0
1065,Hale County                                  ,Alabama                                                               ,Female,2018,Uninsured,834.0
1067,Henry County                                 ,Alabama                                                               ,Male,2018,Uninsured,1202.0
1067,Henry County                                 ,Alabama                                                               ,Female,2018,Uninsured,1174.0
1069,Houston County                               ,Alabama                                                               ,Male,2018,Uninsured,6654.0
1069,Houston County                               ,Alabama                                                               ,Female,2018,Uninsured,6573.0
1071,Jackson County                               ,Alabama                                                               ,Male,2018,Uninsured,3498.0
1071,Jackson County                               ,Alabama                                                               ,Female,2018,Uninsured,3426.0
1073,Jefferson County                             ,Alabama                                                               ,Male,2018,Uninsured,38731.0
1073,Jefferson County                             ,Alabama                                                               ,Female,2018,Uninsured,34754.0
1075,Lamar County                                 ,Alabama                                                               ,Male,2018,Uninsured,864.0
1075,Lamar County                                 ,Alabama                                                               ,Female,2018,Uninsured,799.0
1077,Lauderdale County                            ,Alabama                                                               ,Male,2018,Uninsured,5717.0
1077,Lauderdale County                            ,Alabama                                                               ,Female,2018,Uninsured,5117.0
1079,Lawrence County                              ,Alabama                                                               ,Male,2018,Uninsured,2368.0
1079,Lawrence County                              ,Alabama                                                               ,Female,2018,Uninsured,2232.0
1081,Lee County                                   ,Alabama                                                               ,Male,2018,Uninsured,8778.0
1081,Lee County                                   ,Alabama                                                               ,Female,2018,Uninsured,8011.0
1083,Limestone County                             ,Alabama                                                               ,Male,2018,Uninsured,5711.0
1083,Limestone County                             ,Alabama                                                               ,Female,2018,Uninsured,4476.0
1085,Lowndes County                               ,Alabama                                                               ,Male,2018,Uninsured,642.0
1085,Lowndes County                               ,Alabama                                                               ,Female,2018,Uninsured,551.0
1087,Macon County                                 ,Alabama                                                               ,Male,2018,Uninsured,1134.0
1087,Macon County                                 ,Alabama                                                               ,Female,2018,Uninsured,1067.0
1089,Madison County                               ,Alabama                                                               ,Male,2018,Uninsured,18165.0
1089,Madison County                               ,Alabama                                                               ,Female,2018,Uninsured,15729.0
1091,Marengo County                               ,Alabama                                                               ,Male,2018,Uninsured,1105.0
1091,Marengo County                               ,Alabama                                                               ,Female,2018,Uninsured,969.0
1093,Marion County                                ,Alabama                                                               ,Male,2018,Uninsured,2145.0
1093,Marion County                                ,Alabama                                                               ,Female,2018,Uninsured,1763.0
1095,Marshall County                              ,Alabama                                                               ,Male,2018,Uninsured,7516.0
1095,Marshall County                              ,Alabama                                                               ,Female,2018,Uninsured,6214.0
1097,Mobile County                                ,Alabama                                                               ,Male,2018,Uninsured,29689.0
1097,Mobile County                                ,Alabama                                                               ,Female,2018,Uninsured,24491.0
1099,Monroe County                                ,Alabama                                                               ,Male,2018,Uninsured,1555.0
1099,Monroe County                                ,Alabama                                                               ,Female,2018,Uninsured,1388.0
1101,Montgomery County                            ,Alabama                                                               ,Male,2018,Uninsured,13849.0
1101,Montgomery County                            ,Alabama                                                               ,Female,2018,Uninsured,13872.0
1103,Morgan County                                ,Alabama                                                               ,Male,2018,Uninsured,8388.0
1103,Morgan County                                ,Alabama                                                               ,Female,2018,Uninsured,7376.0
1105,Perry County                                 ,Alabama                                                               ,Male,2018,Uninsured,554.0
1105,Perry County                                 ,Alabama                                                               ,Female,2018,Uninsured,556.0
1107,Pickens County                               ,Alabama                                                               ,Male,2018,Uninsured,1262.0
1107,Pickens County                               ,Alabama                                                               ,Female,2018,Uninsured,1218.0
1109,Pike County                                  ,Alabama                                                               ,Male,2018,Uninsured,2516.0
1109,Pike County                                  ,Alabama                                                               ,Female,2018,Uninsured,2155.0
1111,Randolph County                              ,Alabama                                                               ,Male,2018,Uninsured,1615.0
1111,Randolph County                              ,Alabama                                                               ,Female,2018,Uninsured,1344.0
1113,Russell County                               ,Alabama                                                               ,Male,2018,Uninsured,3712.0
1113,Russell County                               ,Alabama                                                               ,Female,2018,Uninsured,3250.0
1117,Shelby County                                ,Alabama                                                               ,Male,2018,Uninsured,9633.0
1117,Shelby County                                ,Alabama                                                               ,Female,2018,Uninsured,7506.0
1115,St. Clair County                             ,Alabama                                                               ,Male,2018,Uninsured,5426.0
1115,St. Clair County                             ,Alabama                                                               ,Female,2018,Uninsured,4616.0
1119,Sumter County                                ,Alabama                                                               ,Male,2018,Uninsured,902.0
1119,Sumter County                                ,Alabama                                                               ,Female,2018,Uninsured,830.0
1121,Talladega County                             ,Alabama                                                               ,Male,2018,Uninsured,5404.0
1121,Talladega County                             ,Alabama                                                               ,Female,2018,Uninsured,4307.0
1123,Tallapoosa County                            ,Alabama                                                               ,Male,2018,Uninsured,2693.0
1123,Tallapoosa County                            ,Alabama                                                               ,Female,2018,Uninsured,2112.0
1125,Tuscaloosa County                            ,Alabama                                                               ,Male,2018,Uninsured,11845.0
1125,Tuscaloosa County                            ,Alabama                                                               ,Female,2018,Uninsured,9067.0
1127,Walker County                                ,Alabama                                                               ,Male,2018,Uninsured,4285.0
1127,Walker County                                ,Alabama                                                               ,Female,2018,Uninsured,4090.0
1129,Washington County                            ,Alabama                                                               ,Male,2018,Uninsured,1196.0
1129,Washington County                            ,Alabama                                                               ,Female,2018,Uninsured,1102.0
1131,Wilcox County                                ,Alabama                                                               ,Male,2018,Uninsured,647.0
1131,Wilcox County                                ,Alabama                                                               ,Female,2018,Uninsured,573.0
1133,Winston County                               ,Alabama                                                               ,Male,2018,Uninsured,1989.0
1133,Winston County                               ,Alabama                                                               ,Female,2018,Uninsured,1516.0
2013,Aleutians East Borough                       ,Alaska                                                                ,Male,2018,Uninsured,543.0
2013,Aleutians East Borough                       ,Alaska                                                                ,Female,2018,Uninsured,317.0
2016,Aleutians West Census Area                   ,Alaska                                                                ,Male,2018,Uninsured,642.0
2016,Aleutians West Census Area                   ,Alaska                                                                ,Female,2018,Uninsured,362.0
2020,Anchorage Borough                            ,Alaska                                                                ,Male,2018,Uninsured,19649.0
2020,Anchorage Borough                            ,Alaska                                                                ,Female,2018,Uninsured,16091.0
2050,Bethel Census Area                           ,Alaska                                                                ,Male,2018,Uninsured,1867.0
2050,Bethel Census Area                           ,Alaska                                                                ,Female,2018,Uninsured,1377.0
2060,Bristol Bay Borough                          ,Alaska                                                                ,Male,2018,Uninsured,89.0
2060,Bristol Bay Borough                          ,Alaska                                                                ,Female,2018,Uninsured,56.0
2068,Denali Borough                               ,Alaska                                                                ,Male,2018,Uninsured,146.0
2068,Denali Borough                               ,Alaska                                                                ,Female,2018,Uninsured,123.0
2070,Dillingham Census Area                       ,Alaska                                                                ,Male,2018,Uninsured,530.0
2070,Dillingham Census Area                       ,Alaska                                                                ,Female,2018,Uninsured,404.0
2090,Fairbanks North Star Borough                 ,Alaska                                                                ,Male,2018,Uninsured,7485.0
2090,Fairbanks North Star Borough                 ,Alaska                                                                ,Female,2018,Uninsured,4810.0
2100,Haines Borough                               ,Alaska                                                                ,Male,2018,Uninsured,198.0
2100,Haines Borough                               ,Alaska                                                                ,Female,2018,Uninsured,155.0
2105,Hoonah-Angoon Census Area                    ,Alaska                                                                ,Male,2018,Uninsured,262.0
2105,Hoonah-Angoon Census Area                    ,Alaska                                                                ,Female,2018,Uninsured,192.0
2110,Juneau Borough                               ,Alaska                                                                ,Male,2018,Uninsured,2032.0
2110,Juneau Borough                               ,Alaska                                                                ,Female,2018,Uninsured,1486.0
2122,Kenai Peninsula Borough                      ,Alaska                                                                ,Male,2018,Uninsured,4911.0
2122,Kenai Peninsula Borough                      ,Alaska                                                                ,Female,2018,Uninsured,4102.0
2130,Ketchikan Gateway Borough                    ,Alaska                                                                ,Male,2018,Uninsured,1193.0
2130,Ketchikan Gateway Borough                    ,Alaska                                                                ,Female,2018,Uninsured,978.0
2150,Kodiak Island Borough                        ,Alaska                                                                ,Male,2018,Uninsured,1558.0
2150,Kodiak Island Borough                        ,Alaska                                                                ,Female,2018,Uninsured,1146.0
2158,Kusilvak Census Area                         ,Alaska                                                                ,Male,2018,Uninsured,882.0
2158,Kusilvak Census Area                         ,Alaska                                                                ,Female,2018,Uninsured,575.0
2164,Lake and Peninsula Borough                   ,Alaska                                                                ,Male,2018,Uninsured,162.0
2164,Lake and Peninsula Borough                   ,Alaska                                                                ,Female,2018,Uninsured,124.0
2170,Matanuska-Susitna Borough                    ,Alaska                                                                ,Male,2018,Uninsured,8949.0
2170,Matanuska-Susitna Borough                    ,Alaska                                                                ,Female,2018,Uninsured,6739.0
2180,Nome Census Area                             ,Alaska                                                                ,Male,2018,Uninsured,1048.0
2180,Nome Census Area                             ,Alaska                                                                ,Female,2018,Uninsured,778.0
2185,North Slope Borough                          ,Alaska                                                                ,Male,2018,Uninsured,985.0
2185,North Slope Borough                          ,Alaska                                                                ,Female,2018,Uninsured,519.0
2188,Northwest Arctic Borough                     ,Alaska                                                                ,Male,2018,Uninsured,802.0
2188,Northwest Arctic Borough                     ,Alaska                                                                ,Female,2018,Uninsured,569.0
2195,Petersburg Borough                           ,Alaska                                                                ,Male,2018,Uninsured,289.0
2195,Petersburg Borough                           ,Alaska                                                                ,Female,2018,Uninsured,233.0
