,under15,15_17,18_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_69,70_74,75_79,80_84,85up,Male,Female,never_mar,married,mar_apart,widowed,divorced,lt_hs,some_hs,hs_grad,some_col,assoc_dec,ba_deg,grad_deg,not_in_labor_force,employed,unemployed,below_pov_level,at_above_pov_level,Overdose,No_overdose,Insured,Uninsured,Veteran,Not_veteran,FIPS
"Pike County, Alabama",0.163727809,0.032033051,0.227704098,0.069754214,0.049187199,0.053827501,0.046103643,0.050235009,0.05313894,0.057270305,0.050743945,0.043439212,0.040954405,0.03122474,0.015597401,0.015058528,0.479807203,0.520192797,0.567014939,0.268927941,0.029727869,0.056881118,0.077448133,0.191300183,0.123791276,0.242433314,0.241116067,0.043499087,0.107265814,0.050594258,0.518246864,0.440199982,0.041553154,0.263898452,0.736101548,NA,NA,0.860162261,0.139837739,NA,NA,1109
"Randolph County, Alabama",0.178169576,0.039514486,0.085142199,0.052804111,0.054708957,0.055196243,0.06064499,0.060866484,0.06950474,0.062372641,0.08119961,0.062018251,0.056348011,0.041419332,0.0212634,0.018826969,0.486798972,0.513201028,0.398068574,0.386063613,0.038008328,0.07871888,0.099140604,0.242890051,0.138920882,0.287365996,0.162354922,0.060334899,0.06702401,0.041109241,0.582395676,0.395986533,0.02161779,0.157171968,0.842828032,NA,NA,0.868919996,0.131080004,NA,NA,1111
"Russell County, Alabama",0.20766839,0.038977548,0.08425953,0.082472987,0.07046536,0.060742446,0.067270197,0.062151066,0.067837081,0.066978166,0.057598818,0.044543315,0.035370106,0.022486386,0.018329239,0.012849364,0.483122327,0.516877673,0.462388126,0.337003762,0.045470943,0.048425609,0.106711559,0.245701132,0.12995379,0.242574683,0.196227647,0.071049422,0.069829763,0.044663563,0.52838713,0.434799787,0.036813083,0.196210468,0.803789532,NA,NA,0.880404721,0.119595279,NA,NA,1113
"Shelby County, Alabama",0.195985061,0.043581163,0.081548416,0.059982675,0.064536285,0.06832307,0.072692073,0.07238913,0.070528872,0.063949333,0.063887798,0.052096696,0.036604011,0.025835341,0.015232343,0.012827734,0.4850777,0.5149223,0.403070136,0.444052617,0.029451721,0.040059453,0.083366073,0.213565211,0.089548,0.163030564,0.18679264,0.053299,0.19689389,0.096870695,0.462087181,0.516148272,0.021764547,0.089301859,0.910698141,NA,NA,0.918872863,0.081127137,NA,NA,1117
"St. Clair County, Alabama",0.189883857,0.039172565,0.075710719,0.062607381,0.066742263,0.061576524,0.068838339,0.073019036,0.069846288,0.072320345,0.061175635,0.057624906,0.040260692,0.027019907,0.020571324,0.01363022,0.501168305,0.498831695,0.372815156,0.429306119,0.035324033,0.054704144,0.107850549,0.223890683,0.121732756,0.290426775,0.179895998,0.066948434,0.079983048,0.037122305,0.517032048,0.456188578,0.026779374,0.142785146,0.857214854,NA,NA,0.884979268,0.115020732,NA,NA,1115
"Sumter County, Alabama",0.158336542,0.035887563,0.200616095,0.050981902,0.037889873,0.046284174,0.047439353,0.052522141,0.059376203,0.076472853,0.064921063,0.047439353,0.04374278,0.027185214,0.031882942,0.019021948,0.463149788,0.536850212,0.546553716,0.242433577,0.054293415,0.078475164,0.078244128,0.198228725,0.121909896,0.253523296,0.237581825,0.051597998,0.075394686,0.061763573,0.606700039,0.344782441,0.04851752,0.311359261,0.688640739,NA,NA,0.866615325,0.133384675,NA,NA,1119
"Talladega County, Alabama",0.17547322,0.039856017,0.088065537,0.063836654,0.058412462,0.059877118,0.064966176,0.067982374,0.06912431,0.069620803,0.072028797,0.059119965,0.044113449,0.029901322,0.020207286,0.01741451,0.486017501,0.513982499,0.424415069,0.359138584,0.048854962,0.064171787,0.103419599,0.217848942,0.146527648,0.276422764,0.194439273,0.062272699,0.064953764,0.03753491,0.562651275,0.397691305,0.039657419,0.193036678,0.806963322,NA,NA,0.879463787,0.120536213,NA,NA,1121
"Tallapoosa County, Alabama",0.17418053,0.036814647,0.08563835,0.053327099,0.052244315,0.051358401,0.055492667,0.063810414,0.070922335,0.075179644,0.077419037,0.062899892,0.06100502,0.032483512,0.026306723,0.020917413,0.480288414,0.519711586,0.389826755,0.406708337,0.037749779,0.064622502,0.101092627,0.213603701,0.154690422,0.266290974,0.165493651,0.068486071,0.086647308,0.044787873,0.569716508,0.387833448,0.042450044,0.183999409,0.816000591,NA,NA,0.881755094,0.118244906,NA,NA,1123
"Tuscaloosa County, Alabama",0.174659212,0.034716531,0.172069656,0.083481643,0.064030881,0.062149331,0.056994467,0.055248699,0.056611368,0.056790794,0.058691741,0.042223332,0.032611911,0.021298366,0.014271651,0.014150417,0.482699927,0.517300073,0.51461838,0.328398307,0.032868927,0.042514293,0.081600093,0.195074995,0.097011343,0.229369632,0.228307624,0.050030793,0.125355821,0.074849791,0.48838822,0.480100673,0.031511107,0.18128343,0.81871657,NA,NA,0.898590293,0.101409707,NA,NA,1125
"Walker County, Alabama",0.183353232,0.039198053,0.080101716,0.061293474,0.056378212,0.054098894,0.063913913,0.064828741,0.070147148,0.073635898,0.06661188,0.055478889,0.055029228,0.035275146,0.021800816,0.018854759,0.488518134,0.511481866,0.372676104,0.409191695,0.035755818,0.071263548,0.111112834,0.235901571,0.133223761,0.286573737,0.187369172,0.074628254,0.051602499,0.030701006,0.566138961,0.395081637,0.038779402,0.188935233,0.811064767,NA,NA,0.870140946,0.129859054,NA,NA,1127
"Washington County, Alabama",0.175869735,0.046626209,0.088385507,0.045424503,0.056480202,0.048909451,0.056960884,0.062729075,0.085982095,0.066634621,0.083458511,0.060265577,0.051853632,0.035029742,0.024875323,0.010514931,0.505918404,0.494081596,0.400949348,0.387610407,0.029441807,0.066814877,0.115183561,0.219071081,0.148290573,0.330889864,0.161449258,0.062368563,0.047587574,0.030343087,0.61923932,0.347833924,0.032926756,0.201345911,0.798654089,NA,NA,0.861923932,0.138076068,NA,NA,1129
"Wilcox County, Alabama",0.193634934,0.050791007,0.089092423,0.060042557,0.047367934,0.046442779,0.074104913,0.05587936,0.059302433,0.067813859,0.071884541,0.065408456,0.041169396,0.024609122,0.030437598,0.022018688,0.474974558,0.525025442,0.537607549,0.24054029,0.052456286,0.081043575,0.088352299,0.237579795,0.182163012,0.305023591,0.150892775,0.039411601,0.060967712,0.023961514,0.669812194,0.275973726,0.054214081,0.28800074,0.71199926,NA,NA,0.887131094,0.112868906,NA,NA,1131
"Winston County, Alabama",0.17139267,0.037696335,0.071162304,0.053319372,0.054910995,0.053319372,0.058722513,0.066303665,0.073717277,0.078492147,0.070408377,0.063581152,0.061445026,0.040502618,0.022743455,0.022282723,0.49591623,0.50408377,0.342743455,0.427015707,0.029863874,0.073465969,0.126910995,0.227560209,0.156984293,0.294827225,0.164188482,0.057089005,0.061905759,0.037445026,0.581151832,0.387685864,0.031162304,0.156858639,0.843141361,NA,NA,0.853193717,0.146806283,NA,NA,1133
"Aleutians East Borough, Alaska",0.110948905,0.031532847,0.087591241,0.080875912,0.063065693,0.078540146,0.06919708,0.111532847,0.129927007,0.076788321,0.071824818,0.042627737,0.019270073,0.012846715,0.004671533,0.008759124,0.580729927,0.419270073,0.453138686,0.208467153,0.223065693,0.034452555,0.080875912,0.164379562,0.101021898,0.346277372,0.223649635,0.060729927,0.074452555,0.029489051,0.259270073,0.715328467,0.02540146,0.159416058,0.840583942,NA,NA,0.748905109,0.251094891,0.037080292,0.962919708,2013
"Aleutians West Census Area, Alaska",0.145913043,0.021565217,0.11826087,0.08573913,0.087826087,0.075304348,0.073217391,0.083826087,0.110086957,0.07373913,0.066434783,0.03026087,0.014782609,0.006608696,0.004695652,0.00173913,0.596869565,0.403130435,0.46973913,0.209565217,0.186434783,0.038434783,0.095826087,0.186782609,0.07426087,0.344695652,0.211826087,0.053217391,0.104347826,0.024869565,0.283826087,0.701217391,0.014956522,0.097913043,0.902086957,NA,NA,0.825391304,0.174608696,0.047304348,0.952695652,2016
"Anchorage Municipality, Alaska",0.207769358,0.039424272,0.104423326,0.091526179,0.082607257,0.070162641,0.057900389,0.061365294,0.064813314,0.06623845,0.05417207,0.038840034,0.027006673,0.014649862,0.010232615,0.008868266,0.510428487,0.489571513,0.478315637,0.3624203,0.038475307,0.026466337,0.094322419,0.22442184,0.074947993,0.192457584,0.210926947,0.060227211,0.149858837,0.087159588,0.419645269,0.549528557,0.030826174,0.088672529,0.911327471,NA,NA,0.879302426,0.120697574,0.095244367,0.904755633,2020
"Bethel Census Area, Alaska",0.300443459,0.056929047,0.106208426,0.083203991,0.068736142,0.059423503,0.049445676,0.050609756,0.055764967,0.047450111,0.050609756,0.027716186,0.021674058,0.010421286,0.007427938,0.003935698,0.520011086,0.479988914,0.630266075,0.239911308,0.059035477,0.030044346,0.040742794,0.345288248,0.150997783,0.288026608,0.120177384,0.027217295,0.042738359,0.025554324,0.562583149,0.356152993,0.081263858,0.275609756,0.724390244,NA,NA,0.820177384,0.179822616,0.035864745,0.964135255,2050
"Bristol Bay Borough, Alaska",0.182022472,0.035955056,0.057303371,0.058426966,0.043820225,0.080898876,0.070786517,0.073033708,0.101123596,0.116853933,0.084269663,0.039325843,0.020224719,0.016853933,0.011235955,0.007865169,0.591011236,0.408988764,0.379775281,0.365168539,0.105617978,0.049438202,0.1,0.203370787,0.062921348,0.27752809,0.233707865,0.056179775,0.134831461,0.031460674,0.378651685,0.571910112,0.049438202,0.061797753,0.938202247,NA,NA,0.837078652,0.162921348,0.102247191,0.897752809,2060
"Denali Borough, Alaska",0.092293907,0.022849462,0.167562724,0.055107527,0.065412186,0.078853047,0.051971326,0.086021505,0.089157706,0.075716846,0.142473118,0.038082437,0.009856631,0.022849462,0.001792115,0,0.500448029,0.499551971,0.450716846,0.254928315,0.176971326,0.009856631,0.107526882,0.095430108,0.060483871,0.246863799,0.224462366,0.05734767,0.209677419,0.105734767,0.280017921,0.705197133,0.014784946,0.177419355,0.822580645,NA,NA,0.879480287,0.120519713,0.053315412,0.946684588,2068
"Dillingham Census Area, Alaska",0.261708543,0.047035176,0.107939698,0.07879397,0.067537688,0.07638191,0.035577889,0.051055276,0.057889447,0.062713568,0.066934673,0.031959799,0.022914573,0.018492462,0.006432161,0.006633166,0.51718593,0.48281407,0.573869347,0.248844221,0.084422111,0.035778894,0.057085427,0.299095477,0.112562814,0.27959799,0.164422111,0.028140704,0.063316583,0.052864322,0.547336683,0.394371859,0.058291457,0.165226131,0.834773869,NA,NA,0.812261307,0.187738693,0.031557789,0.968442211,2070
"Fairbanks North Star Borough, Alaska",0.208453333,0.033937764,0.137075653,0.102134406,0.081653337,0.066039156,0.056706773,0.054749982,0.055934091,0.059687114,0.052070685,0.044685057,0.01958797,0.012673979,0.008860747,0.005749952,0.540334962,0.459665038,0.470914072,0.387344084,0.040450363,0.021073124,0.080218358,0.219200626,0.066530862,0.185513733,0.250659789,0.064052261,0.138309935,0.075732793,0.416906666,0.546757248,0.036336086,0.085928171,0.914071829,NA,NA,0.876621878,0.123378122,0.116263434,0.883736566,2090
"Haines Borough, Alaska",0.192613185,0.028991263,0.034948372,0.058776807,0.06076251,0.056393963,0.069499603,0.063939635,0.072279587,0.080222399,0.037728356,0.156870532,0.046465449,0.017474186,0.019062748,0.003971406,0.530182685,0.469817315,0.362986497,0.436457506,0.023034154,0.043685465,0.133836378,0.201350278,0.043288324,0.25019857,0.181096108,0.045274027,0.174741859,0.104050834,0.447974583,0.532565528,0.019459889,0.068705322,0.931294678,NA,NA,0.859809373,0.140190627,NA,NA,2100
"Hoonah-Angoon Census Area, Alaska",0.138836773,0.015947467,0.057223265,0.052532833,0.053470919,0.063789869,0.038461538,0.076454034,0.082551595,0.112570356,0.113508443,0.091932458,0.054409006,0.022983114,0.018761726,0.006566604,0.513602251,0.486397749,0.39727955,0.341463415,0.065196998,0.040337711,0.155722326,0.158067542,0.071294559,0.318011257,0.210131332,0.058161351,0.137898687,0.046435272,0.461538462,0.471388368,0.067073171,0.086772983,0.913227017,NA,NA,0.787054409,0.212945591,NA,NA,2105
"Juneau City and Borough, Alaska",0.177605939,0.03835447,0.088741107,0.078131766,0.071821837,0.072873492,0.062295082,0.067553356,0.074884009,0.080018559,0.067800804,0.054562326,0.028920507,0.017878132,0.005815032,0.012743582,0.51088772,0.48911228,0.441107331,0.384534488,0.040364986,0.034611816,0.09938138,0.185369626,0.069161769,0.176214043,0.233652954,0.052551809,0.185307764,0.097742035,0.399969069,0.566377977,0.033652954,0.079090628,0.920909372,NA,NA,0.891184658,0.108815342,NA,NA,2110
"Kenai Peninsula Borough, Alaska",0.188990038,0.039093095,0.080109928,0.06238406,0.062349708,0.058536585,0.05965304,0.060872552,0.069769839,0.081569907,0.080504981,0.06630024,0.040827894,0.020405359,0.015596015,0.013036757,0.520680179,0.479319821,0.420594297,0.383940227,0.045843353,0.043266919,0.106355204,0.204740639,0.08629337,0.255152868,0.220044658,0.067279285,0.105839918,0.060649261,0.508416352,0.452370319,0.039213329,0.122741326,0.877258674,NA,NA,0.845190656,0.154809344,NA,NA,2122
"Ketchikan Gateway Borough, Alaska",0.184946392,0.03817734,0.082874529,0.067951318,0.066792234,0.065053608,0.059040858,0.064763837,0.073239641,0.071790785,0.084106056,0.057809331,0.036800927,0.019487105,0.01282237,0.014343669,0.511445958,0.488554042,0.433859751,0.377716604,0.038322225,0.035207186,0.114894234,0.199145175,0.085265141,0.251521298,0.230368009,0.058895972,0.123297595,0.05150681,0.425673718,0.537308027,0.037018256,0.105404231,0.894595769,NA,NA,0.842726746,0.157273254,NA,NA,2130
"Kodiak Island Borough, Alaska",0.220968569,0.040882116,0.094585684,0.088211591,0.078247491,0.060150927,0.071360539,0.060663785,0.060663785,0.071214008,0.061616236,0.047549271,0.019415342,0.012748187,0.00659389,0.005128581,0.533445674,0.466554326,0.492636823,0.345446553,0.05993113,0.025642904,0.076342589,0.255256795,0.087698733,0.240017584,0.194519745,0.050186827,0.107846729,0.064473588,0.399443183,0.570591252,0.029965565,0.091874863,0.908125137,NA,NA,0.801890248,0.198109752,NA,NA,2150
"Kusilvak Census Area, Alaska",0.347279824,0.057696999,0.113564284,0.088436204,0.065503781,0.048914369,0.039399854,0.044645035,0.05147597,0.054647475,0.032812881,0.023664308,0.012808002,0.008294706,0.008538668,0.002317638,0.535252501,0.464747499,0.731885826,0.169675531,0.03891193,0.033056843,0.026469871,0.384118078,0.166260063,0.321175897,0.091851671,0.013295926,0.016223469,0.007074896,0.62808002,0.26128324,0.110636741,0.398511832,0.601488168,NA,NA,0.822273725,0.177726275,NA,NA,2158
"Lake and Peninsula Borough, Alaska",0.218909091,0.052363636,0.110545455,0.075636364,0.069090909,0.061818182,0.056,0.050181818,0.069090909,0.082909091,0.074181818,0.020363636,0.024727273,0.016727273,0.012363636,0.005090909,0.516363636,0.483636364,0.549090909,0.238545455,0.085818182,0.048727273,0.077818182,0.261818182,0.116363636,0.320727273,0.176,0.021818182,0.056,0.047272727,0.477090909,0.437818182,0.085090909,0.149090909,0.850909091,NA,NA,0.792,0.208,NA,NA,2164
"Matanuska-Susitna Borough, Alaska",0.226465244,0.045146138,0.086416531,0.069086832,0.072517977,0.071135854,0.061277353,0.061934586,0.067105467,0.071377484,0.060929405,0.042401222,0.030938297,0.016353514,0.008998299,0.007915797,0.521070131,0.478929869,0.475083121,0.353581922,0.04085479,0.033431918,0.097048249,0.241716926,0.092930875,0.248946493,0.213078945,0.064921132,0.090408258,0.047997371,0.520035955,0.432971855,0.046992191,0.113817366,0.886182634,NA,NA,0.848372381,0.151627619,NA,NA,2170
"Nome Census Area, Alaska",0.290478589,0.052493703,0.105390428,0.082015113,0.06861461,0.059546599,0.052493703,0.050478589,0.056624685,0.067506297,0.039596977,0.029622166,0.022770781,0.011083123,0.00836272,0.002921914,0.527959698,0.472040302,0.627707809,0.221259446,0.050680101,0.035768262,0.064584383,0.317178841,0.131083123,0.298438287,0.147002519,0.022065491,0.049370277,0.034861461,0.534508816,0.388010076,0.077481108,0.238085642,0.761914358,NA,NA,0.816020151,0.183979849,NA,NA,2180
"North Slope Borough, Alaska",0.223333674,0.035929366,0.076247831,0.069409003,0.100847198,0.073083597,0.051546392,0.071552516,0.083903236,0.096560171,0.053587833,0.027559457,0.019699908,0.00939063,0.00398081,0.003368378,0.624272737,0.375727263,0.510666531,0.157803409,0.238644483,0.024905583,0.067979994,0.246708176,0.092579361,0.326732673,0.175053588,0.045319996,0.079105849,0.034500357,0.37062366,0.571399408,0.057976932,0.106257017,0.893742983,NA,NA,0.846483617,0.153516383,NA,NA,2185
"Northwest Arctic Borough, Alaska",0.300749935,0.050943884,0.107059736,0.09038014,0.06775278,0.055210758,0.049521593,0.051331782,0.059219033,0.051073183,0.039694854,0.029221619,0.017455392,0.017326093,0.006335661,0.006723558,0.537367468,0.462632532,0.665373675,0.194724593,0.054176364,0.030385312,0.055340057,0.332945436,0.140806827,0.319627618,0.114041893,0.028445824,0.041375743,0.022756659,0.563356607,0.353633307,0.083010085,0.251357642,0.748642358,NA,NA,0.822730799,0.177269201,NA,NA,2188
"Petersburg Borough, Alaska",0.19047619,0.035023041,0.11858679,0.049462366,0.048847926,0.049155146,0.053456221,0.056528418,0.046082949,0.079569892,0.057450077,0.085714286,0.056221198,0.048233487,0.00952381,0.015668203,0.506605223,0.493394777,0.434101382,0.390168971,0.037480799,0.047619048,0.0906298,0.212288786,0.09093702,0.296159754,0.162826421,0.0546851,0.146236559,0.036866359,0.474961598,0.503840246,0.021198157,0.083870968,0.916129032,NA,NA,0.839631336,0.160368664,NA,NA,2195
"Prince of Wales-Hyder Census Area, Alaska",0.198949645,0.038616002,0.071671301,0.062248996,0.059159716,0.053135619,0.05776954,0.064102564,0.082638245,0.083410565,0.080012357,0.0600865,0.045412419,0.025332098,0.012202657,0.005251776,0.542786531,0.457213469,0.457522397,0.338430646,0.047574915,0.044331171,0.112140871,0.210379981,0.107661415,0.295798579,0.211615694,0.048810627,0.083565029,0.042168675,0.496292864,0.441612604,0.062094532,0.137009577,0.862990423,NA,NA,0.798115539,0.201884461,NA,NA,2198
"Sitka City and Borough, Alaska",0.18299382,0.038910506,0.07518883,0.076333257,0.072556649,0.069008927,0.064888991,0.062027924,0.066948959,0.081025406,0.065003433,0.049439231,0.035934997,0.018539712,0.023575189,0.01762417,0.511673152,0.488326848,0.416800183,0.359807736,0.062027924,0.044861524,0.116502632,0.194552529,0.081368734,0.22465095,0.189059281,0.072327764,0.151979858,0.086060883,0.41107805,0.564316777,0.024605173,0.090409705,0.909590295,NA,NA,0.845159075,0.154840925,NA,NA,2220
"Skagway Municipality, Alaska",0.142318567,0.03204524,0.063147974,0.075400566,0.119698398,0.090480679,0.064090481,0.066918002,0.063147974,0.114043355,0.055607917,0.058435438,0.026390198,0.016965127,0.006597549,0.004712535,0.523091423,0.476908577,0.467483506,0.285579642,0.114985862,0.027332705,0.104618285,0.163053723,0.060320452,0.20263902,0.258246937,0.050895382,0.216776626,0.048067861,0.280867107,0.668237512,0.050895382,0.063147974,0.936852026,NA,NA,0.85862394,0.14137606,NA,NA,2230
