County Code,County,State,age,Year,level,pct
49035,Salt Lake County, UT,25_29,2018,Overdose,24.0
49035,Salt Lake County, UT,30_34,2018,Overdose,21.0
49035,Salt Lake County, UT,35_39,2018,Overdose,15.0
49035,Salt Lake County, UT,40_44,2018,Overdose,16.0
49035,Salt Lake County, UT,45_49,2018,Overdose,17.0
49035,Salt Lake County, UT,50_54,2018,Overdose,18.0
49035,Salt Lake County, UT,55_59,2018,Overdose,11.0
49035,Salt Lake County, UT,60_64,2018,Overdose,12.0
49035,Salt Lake County, UT,65_69,2018,Overdose,0.0
49035,Salt Lake County, UT,70_74,2018,Overdose,0.0
49035,Salt Lake County, UT,75_79,2018,Overdose,0.0
49035,Salt Lake County, UT,80_84,2018,Overdose,0.0
49035,Salt Lake County, UT,85up,2018,Overdose,0.0
49049,Utah County, UT,under15,2018,Overdose,0.0
49049,Utah County, UT,15_17,2018,Overdose,0.0
49049,Utah County, UT,18_24,2018,Overdose,0.0
49049,Utah County, UT,25_29,2018,Overdose,11.0
49049,Utah County, UT,30_34,2018,Overdose,0.0
49049,Utah County, UT,35_39,2018,Overdose,13.0
49049,Utah County, UT,40_44,2018,Overdose,0.0
49049,Utah County, UT,45_49,2018,Overdose,11.0
49049,Utah County, UT,50_54,2018,Overdose,0.0
49049,Utah County, UT,55_59,2018,Overdose,0.0
49049,Utah County, UT,60_64,2018,Overdose,0.0
49049,Utah County, UT,65_69,2018,Overdose,0.0
49049,Utah County, UT,70_74,2018,Overdose,0.0
49049,Utah County, UT,75_79,2018,Overdose,0.0
49049,Utah County, UT,80_84,2018,Overdose,0.0
49049,Utah County, UT,85up,2018,Overdose,0.0
51041,Chesterfield County, VA,under15,2018,Overdose,0.0
51041,Chesterfield County, VA,15_17,2018,Overdose,0.0
51041,Chesterfield County, VA,18_24,2018,Overdose,0.0
51041,Chesterfield County, VA,25_29,2018,Overdose,0.0
51041,Chesterfield County, VA,30_34,2018,Overdose,15.0
51041,Chesterfield County, VA,35_39,2018,Overdose,16.0
51041,Chesterfield County, VA,40_44,2018,Overdose,11.0
51041,Chesterfield County, VA,45_49,2018,Overdose,0.0
51041,Chesterfield County, VA,50_54,2018,Overdose,0.0
51041,Chesterfield County, VA,55_59,2018,Overdose,10.0
51041,Chesterfield County, VA,60_64,2018,Overdose,0.0
51041,Chesterfield County, VA,65_69,2018,Overdose,0.0
51041,Chesterfield County, VA,70_74,2018,Overdose,0.0
51041,Chesterfield County, VA,75_79,2018,Overdose,0.0
51041,Chesterfield County, VA,80_84,2018,Overdose,0.0
51041,Chesterfield County, VA,85up,2018,Overdose,0.0
51059,Fairfax County, VA,under15,2018,Overdose,0.0
51059,Fairfax County, VA,15_17,2018,Overdose,0.0
51059,Fairfax County, VA,18_24,2018,Overdose,0.0
51059,Fairfax County, VA,25_29,2018,Overdose,16.0
51059,Fairfax County, VA,30_34,2018,Overdose,15.0
51059,Fairfax County, VA,35_39,2018,Overdose,0.0
51059,Fairfax County, VA,40_44,2018,Overdose,11.0
51059,Fairfax County, VA,45_49,2018,Overdose,0.0
51059,Fairfax County, VA,50_54,2018,Overdose,0.0
51059,Fairfax County, VA,55_59,2018,Overdose,0.0
51059,Fairfax County, VA,60_64,2018,Overdose,0.0
51059,Fairfax County, VA,65_69,2018,Overdose,0.0
51059,Fairfax County, VA,70_74,2018,Overdose,0.0
51059,Fairfax County, VA,75_79,2018,Overdose,0.0
51059,Fairfax County, VA,80_84,2018,Overdose,0.0
51059,Fairfax County, VA,85up,2018,Overdose,0.0
51087,Henrico County, VA,under15,2018,Overdose,0.0
51087,Henrico County, VA,15_17,2018,Overdose,0.0
51087,Henrico County, VA,18_24,2018,Overdose,0.0
51087,Henrico County, VA,25_29,2018,Overdose,0.0
51087,Henrico County, VA,30_34,2018,Overdose,10.0
51087,Henrico County, VA,35_39,2018,Overdose,11.0
51087,Henrico County, VA,40_44,2018,Overdose,0.0
51087,Henrico County, VA,45_49,2018,Overdose,0.0
51087,Henrico County, VA,50_54,2018,Overdose,0.0
51087,Henrico County, VA,55_59,2018,Overdose,0.0
51087,Henrico County, VA,60_64,2018,Overdose,0.0
51087,Henrico County, VA,65_69,2018,Overdose,0.0
51087,Henrico County, VA,70_74,2018,Overdose,0.0
51087,Henrico County, VA,75_79,2018,Overdose,0.0
51087,Henrico County, VA,80_84,2018,Overdose,0.0
51087,Henrico County, VA,85up,2018,Overdose,0.0
51710,Norfolk city, VA,under15,2018,Overdose,0.0
51710,Norfolk city, VA,15_17,2018,Overdose,0.0
51710,Norfolk city, VA,18_24,2018,Overdose,0.0
51710,Norfolk city, VA,25_29,2018,Overdose,0.0
51710,Norfolk city, VA,30_34,2018,Overdose,0.0
51710,Norfolk city, VA,35_39,2018,Overdose,0.0
51710,Norfolk city, VA,40_44,2018,Overdose,0.0
51710,Norfolk city, VA,45_49,2018,Overdose,10.0
51710,Norfolk city, VA,50_54,2018,Overdose,0.0
51710,Norfolk city, VA,55_59,2018,Overdose,0.0
51710,Norfolk city, VA,60_64,2018,Overdose,0.0
51710,Norfolk city, VA,65_69,2018,Overdose,0.0
51710,Norfolk city, VA,70_74,2018,Overdose,0.0
51710,Norfolk city, VA,75_79,2018,Overdose,0.0
51710,Norfolk city, VA,80_84,2018,Overdose,0.0
51710,Norfolk city, VA,85up,2018,Overdose,0.0
51153,Prince William County, VA,under15,2018,Overdose,0.0
51153,Prince William County, VA,15_17,2018,Overdose,0.0
51153,Prince William County, VA,18_24,2018,Overdose,0.0
51153,Prince William County, VA,25_29,2018,Overdose,0.0
51153,Prince William County, VA,30_34,2018,Overdose,0.0
51153,Prince William County, VA,35_39,2018,Overdose,13.0
51153,Prince William County, VA,40_44,2018,Overdose,0.0
51153,Prince William County, VA,45_49,2018,Overdose,0.0
51153,Prince William County, VA,50_54,2018,Overdose,0.0
51153,Prince William County, VA,55_59,2018,Overdose,0.0
51153,Prince William County, VA,60_64,2018,Overdose,0.0
51153,Prince William County, VA,65_69,2018,Overdose,0.0
51153,Prince William County, VA,70_74,2018,Overdose,0.0
51153,Prince William County, VA,75_79,2018,Overdose,0.0
51153,Prince William County, VA,80_84,2018,Overdose,0.0
51153,Prince William County, VA,85up,2018,Overdose,0.0
51760,Richmond city, VA,under15,2018,Overdose,0.0
51760,Richmond city, VA,15_17,2018,Overdose,0.0
51760,Richmond city, VA,18_24,2018,Overdose,0.0
51760,Richmond city, VA,25_29,2018,Overdose,0.0
51760,Richmond city, VA,30_34,2018,Overdose,0.0
51760,Richmond city, VA,35_39,2018,Overdose,10.0
51760,Richmond city, VA,40_44,2018,Overdose,13.0
51760,Richmond city, VA,45_49,2018,Overdose,0.0
51760,Richmond city, VA,50_54,2018,Overdose,0.0
51760,Richmond city, VA,55_59,2018,Overdose,0.0
51760,Richmond city, VA,60_64,2018,Overdose,0.0
51760,Richmond city, VA,65_69,2018,Overdose,0.0
51760,Richmond city, VA,70_74,2018,Overdose,0.0
51760,Richmond city, VA,75_79,2018,Overdose,0.0
51760,Richmond city, VA,80_84,2018,Overdose,0.0
51760,Richmond city, VA,85up,2018,Overdose,0.0
53033,King County, WA,under15,2018,Overdose,0.0
53033,King County, WA,15_17,2018,Overdose,0.0
53033,King County, WA,18_24,2018,Overdose,11.0
53033,King County, WA,25_29,2018,Overdose,32.0
53033,King County, WA,30_34,2018,Overdose,31.0
53033,King County, WA,35_39,2018,Overdose,20.0
53033,King County, WA,40_44,2018,Overdose,26.0
53033,King County, WA,45_49,2018,Overdose,21.0
53033,King County, WA,50_54,2018,Overdose,30.0
53033,King County, WA,55_59,2018,Overdose,29.0
53033,King County, WA,60_64,2018,Overdose,27.0
53033,King County, WA,65_69,2018,Overdose,13.0
53033,King County, WA,70_74,2018,Overdose,0.0
53033,King County, WA,75_79,2018,Overdose,0.0
53033,King County, WA,80_84,2018,Overdose,0.0
53033,King County, WA,85up,2018,Overdose,0.0
53053,Pierce County, WA,under15,2018,Overdose,0.0
53053,Pierce County, WA,15_17,2018,Overdose,0.0
53053,Pierce County, WA,18_24,2018,Overdose,0.0
53053,Pierce County, WA,25_29,2018,Overdose,0.0
53053,Pierce County, WA,30_34,2018,Overdose,11.0
53053,Pierce County, WA,35_39,2018,Overdose,11.0
53053,Pierce County, WA,40_44,2018,Overdose,0.0
53053,Pierce County, WA,45_49,2018,Overdose,0.0
53053,Pierce County, WA,50_54,2018,Overdose,0.0
53053,Pierce County, WA,55_59,2018,Overdose,13.0
53053,Pierce County, WA,60_64,2018,Overdose,11.0
53053,Pierce County, WA,65_69,2018,Overdose,0.0
53053,Pierce County, WA,70_74,2018,Overdose,0.0
53053,Pierce County, WA,75_79,2018,Overdose,0.0
53053,Pierce County, WA,80_84,2018,Overdose,0.0
53053,Pierce County, WA,85up,2018,Overdose,0.0
53061,Snohomish County, WA,under15,2018,Overdose,0.0
53061,Snohomish County, WA,15_17,2018,Overdose,0.0
53061,Snohomish County, WA,18_24,2018,Overdose,11.0
53061,Snohomish County, WA,25_29,2018,Overdose,17.0
53061,Snohomish County, WA,30_34,2018,Overdose,20.0
53061,Snohomish County, WA,35_39,2018,Overdose,17.0
53061,Snohomish County, WA,40_44,2018,Overdose,10.0
53061,Snohomish County, WA,45_49,2018,Overdose,0.0
53061,Snohomish County, WA,50_54,2018,Overdose,11.0
53061,Snohomish County, WA,55_59,2018,Overdose,15.0
53061,Snohomish County, WA,60_64,2018,Overdose,0.0
53061,Snohomish County, WA,65_69,2018,Overdose,0.0
53061,Snohomish County, WA,70_74,2018,Overdose,0.0
53061,Snohomish County, WA,75_79,2018,Overdose,0.0
53061,Snohomish County, WA,80_84,2018,Overdose,0.0
53061,Snohomish County, WA,85up,2018,Overdose,0.0
55025,Dane County, WI,under15,2018,Overdose,0.0
55025,Dane County, WI,15_17,2018,Overdose,0.0
55025,Dane County, WI,18_24,2018,Overdose,0.0
55025,Dane County, WI,25_29,2018,Overdose,10.0
55025,Dane County, WI,30_34,2018,Overdose,19.0
55025,Dane County, WI,35_39,2018,Overdose,0.0
55025,Dane County, WI,40_44,2018,Overdose,0.0
55025,Dane County, WI,45_49,2018,Overdose,0.0
55025,Dane County, WI,50_54,2018,Overdose,0.0
55025,Dane County, WI,55_59,2018,Overdose,0.0
55025,Dane County, WI,60_64,2018,Overdose,0.0
55025,Dane County, WI,65_69,2018,Overdose,0.0
55025,Dane County, WI,70_74,2018,Overdose,0.0
55025,Dane County, WI,75_79,2018,Overdose,0.0
55025,Dane County, WI,80_84,2018,Overdose,0.0
55025,Dane County, WI,85up,2018,Overdose,0.0
55079,Milwaukee County, WI,under15,2018,Overdose,0.0
55079,Milwaukee County, WI,15_17,2018,Overdose,0.0
55079,Milwaukee County, WI,18_24,2018,Overdose,10.0
55079,Milwaukee County, WI,25_29,2018,Overdose,41.0
55079,Milwaukee County, WI,30_34,2018,Overdose,42.0
55079,Milwaukee County, WI,35_39,2018,Overdose,35.0
55079,Milwaukee County, WI,40_44,2018,Overdose,34.0
55079,Milwaukee County, WI,45_49,2018,Overdose,36.0
55079,Milwaukee County, WI,50_54,2018,Overdose,33.0
55079,Milwaukee County, WI,55_59,2018,Overdose,29.0
55079,Milwaukee County, WI,60_64,2018,Overdose,16.0
55079,Milwaukee County, WI,65_69,2018,Overdose,0.0
55079,Milwaukee County, WI,70_74,2018,Overdose,0.0
55079,Milwaukee County, WI,75_79,2018,Overdose,0.0
55079,Milwaukee County, WI,80_84,2018,Overdose,0.0
55079,Milwaukee County, WI,85up,2018,Overdose,0.0
55133,Waukesha County, WI,under15,2018,Overdose,0.0
55133,Waukesha County, WI,15_17,2018,Overdose,0.0
55133,Waukesha County, WI,18_24,2018,Overdose,0.0
55133,Waukesha County, WI,25_29,2018,Overdose,14.0
55133,Waukesha County, WI,30_34,2018,Overdose,11.0
55133,Waukesha County, WI,35_39,2018,Overdose,0.0
55133,Waukesha County, WI,40_44,2018,Overdose,0.0
55133,Waukesha County, WI,45_49,2018,Overdose,0.0
55133,Waukesha County, WI,50_54,2018,Overdose,0.0
55133,Waukesha County, WI,55_59,2018,Overdose,0.0
55133,Waukesha County, WI,60_64,2018,Overdose,0.0
55133,Waukesha County, WI,65_69,2018,Overdose,0.0
55133,Waukesha County, WI,70_74,2018,Overdose,0.0
55133,Waukesha County, WI,75_79,2018,Overdose,0.0
55133,Waukesha County, WI,80_84,2018,Overdose,0.0
55133,Waukesha County, WI,85up,2018,Overdose,0.0
54003,Berkeley County, WV,under15,2018,Overdose,0.0
54003,Berkeley County, WV,15_17,2018,Overdose,0.0
54003,Berkeley County, WV,18_24,2018,Overdose,0.0
54003,Berkeley County, WV,25_29,2018,Overdose,11.0
54003,Berkeley County, WV,30_34,2018,Overdose,11.0
54003,Berkeley County, WV,35_39,2018,Overdose,0.0
54003,Berkeley County, WV,40_44,2018,Overdose,0.0
54003,Berkeley County, WV,45_49,2018,Overdose,0.0
54003,Berkeley County, WV,50_54,2018,Overdose,0.0
54003,Berkeley County, WV,55_59,2018,Overdose,0.0
54003,Berkeley County, WV,60_64,2018,Overdose,0.0
54003,Berkeley County, WV,65_69,2018,Overdose,0.0
54003,Berkeley County, WV,70_74,2018,Overdose,0.0
54003,Berkeley County, WV,75_79,2018,Overdose,0.0
54003,Berkeley County, WV,80_84,2018,Overdose,0.0
54003,Berkeley County, WV,85up,2018,Overdose,0.0
54011,Cabell County, WV,under15,2018,Overdose,0.0
54011,Cabell County, WV,15_17,2018,Overdose,0.0
54011,Cabell County, WV,18_24,2018,Overdose,0.0
54011,Cabell County, WV,25_29,2018,Overdose,0.0
54011,Cabell County, WV,30_34,2018,Overdose,20.0
54011,Cabell County, WV,35_39,2018,Overdose,20.0
54011,Cabell County, WV,40_44,2018,Overdose,16.0
54011,Cabell County, WV,45_49,2018,Overdose,10.0
54011,Cabell County, WV,50_54,2018,Overdose,11.0
54011,Cabell County, WV,55_59,2018,Overdose,13.0
54011,Cabell County, WV,60_64,2018,Overdose,0.0
54011,Cabell County, WV,65_69,2018,Overdose,0.0
54011,Cabell County, WV,70_74,2018,Overdose,0.0
54011,Cabell County, WV,75_79,2018,Overdose,0.0
54011,Cabell County, WV,80_84,2018,Overdose,0.0
54011,Cabell County, WV,85up,2018,Overdose,0.0
54039,Kanawha County, WV,under15,2018,Overdose,0.0
54039,Kanawha County, WV,15_17,2018,Overdose,0.0
54039,Kanawha County, WV,18_24,2018,Overdose,0.0
54039,Kanawha County, WV,25_29,2018,Overdose,14.0
54039,Kanawha County, WV,30_34,2018,Overdose,10.0
54039,Kanawha County, WV,35_39,2018,Overdose,11.0
54039,Kanawha County, WV,40_44,2018,Overdose,11.0
54039,Kanawha County, WV,45_49,2018,Overdose,0.0
54039,Kanawha County, WV,50_54,2018,Overdose,14.0
54039,Kanawha County, WV,55_59,2018,Overdose,0.0
54039,Kanawha County, WV,60_64,2018,Overdose,0.0
54039,Kanawha County, WV,65_69,2018,Overdose,0.0
54039,Kanawha County, WV,70_74,2018,Overdose,0.0
54039,Kanawha County, WV,75_79,2018,Overdose,0.0
54039,Kanawha County, WV,80_84,2018,Overdose,0.0
54039,Kanawha County, WV,85up,2018,Overdose,0.0
54081,Raleigh County, WV,under15,2018,Overdose,0.0
54081,Raleigh County, WV,15_17,2018,Overdose,0.0
54081,Raleigh County, WV,18_24,2018,Overdose,0.0
54081,Raleigh County, WV,25_29,2018,Overdose,0.0
54081,Raleigh County, WV,30_34,2018,Overdose,0.0
54081,Raleigh County, WV,35_39,2018,Overdose,0.0
54081,Raleigh County, WV,40_44,2018,Overdose,13.0
54081,Raleigh County, WV,45_49,2018,Overdose,0.0
54081,Raleigh County, WV,50_54,2018,Overdose,0.0
54081,Raleigh County, WV,55_59,2018,Overdose,0.0
54081,Raleigh County, WV,60_64,2018,Overdose,0.0
54081,Raleigh County, WV,65_69,2018,Overdose,0.0
54081,Raleigh County, WV,70_74,2018,Overdose,0.0
54081,Raleigh County, WV,75_79,2018,Overdose,0.0
54081,Raleigh County, WV,80_84,2018,Overdose,0.0
54081,Raleigh County, WV,85up,2018,Overdose,0.0
1073,Jefferson County, AL,under15,2018,No_overdose,126616.0
1073,Jefferson County, AL,15_17,2018,No_overdose,25042.0
1073,Jefferson County, AL,18_24,2018,No_overdose,59502.0
1073,Jefferson County, AL,25_29,2018,No_overdose,49150.0
1073,Jefferson County, AL,30_34,2018,No_overdose,46003.0
1073,Jefferson County, AL,35_39,2018,No_overdose,43038.0
1073,Jefferson County, AL,40_44,2018,No_overdose,40454.0
1073,Jefferson County, AL,45_49,2018,No_overdose,40478.0
1073,Jefferson County, AL,50_54,2018,No_overdose,42849.0
1073,Jefferson County, AL,55_59,2018,No_overdose,45223.0
1073,Jefferson County, AL,60_64,2018,No_overdose,42278.0
1073,Jefferson County, AL,65_69,2018,No_overdose,34493.0
1073,Jefferson County, AL,70_74,2018,No_overdose,22826.0
1073,Jefferson County, AL,75_79,2018,No_overdose,16767.0
1073,Jefferson County, AL,80_84,2018,No_overdose,12341.0
1073,Jefferson County, AL,85up,2018,No_overdose,12719.0
4013,Maricopa County, AZ,under15,2018,No_overdose,865683.0
4013,Maricopa County, AZ,15_17,2018,No_overdose,176525.0
4013,Maricopa County, AZ,18_24,2018,No_overdose,400075.0
4013,Maricopa County, AZ,25_29,2018,No_overdose,317913.0
4013,Maricopa County, AZ,30_34,2018,No_overdose,297895.0
4013,Maricopa County, AZ,35_39,2018,No_overdose,281086.0
4013,Maricopa County, AZ,40_44,2018,No_overdose,275983.0
4013,Maricopa County, AZ,45_49,2018,No_overdose,274244.0
4013,Maricopa County, AZ,50_54,2018,No_overdose,267467.0
4013,Maricopa County, AZ,55_59,2018,No_overdose,251793.0
4013,Maricopa County, AZ,60_64,2018,No_overdose,229249.0
4013,Maricopa County, AZ,65_69,2018,No_overdose,201731.0
4013,Maricopa County, AZ,70_74,2018,No_overdose,156969.0
4013,Maricopa County, AZ,75_79,2018,No_overdose,111018.0
4013,Maricopa County, AZ,80_84,2018,No_overdose,72560.0
4013,Maricopa County, AZ,85up,2018,No_overdose,72967.0
4019,Pima County, AZ,under15,2018,No_overdose,180929.0
4019,Pima County, AZ,15_17,2018,No_overdose,37519.0
4019,Pima County, AZ,18_24,2018,No_overdose,122831.0
4019,Pima County, AZ,25_29,2018,No_overdose,66382.0
4019,Pima County, AZ,30_34,2018,No_overdose,61380.0
4019,Pima County, AZ,35_39,2018,No_overdose,60106.0
4019,Pima County, AZ,40_44,2018,No_overdose,55782.0
4019,Pima County, AZ,45_49,2018,No_overdose,56418.0
4019,Pima County, AZ,50_54,2018,No_overdose,59898.0
4019,Pima County, AZ,55_59,2018,No_overdose,63587.0
4019,Pima County, AZ,60_64,2018,No_overdose,64484.0
4019,Pima County, AZ,65_69,2018,No_overdose,60592.0
4019,Pima County, AZ,70_74,2018,No_overdose,47662.0
4019,Pima County, AZ,75_79,2018,No_overdose,35822.0
4019,Pima County, AZ,80_84,2018,No_overdose,23500.0
4019,Pima County, AZ,85up,2018,No_overdose,22676.0
6013,Contra Costa County, CA,under15,2018,No_overdose,214858.0
6013,Contra Costa County, CA,15_17,2018,No_overdose,46442.0
6013,Contra Costa County, CA,18_24,2018,No_overdose,94428.0
6013,Contra Costa County, CA,25_29,2018,No_overdose,70527.0
6013,Contra Costa County, CA,30_34,2018,No_overdose,73249.0
6013,Contra Costa County, CA,35_39,2018,No_overdose,75269.0
6013,Contra Costa County, CA,40_44,2018,No_overdose,76414.0
6013,Contra Costa County, CA,45_49,2018,No_overdose,81106.0
6013,Contra Costa County, CA,50_54,2018,No_overdose,83086.0
6013,Contra Costa County, CA,55_59,2018,No_overdose,78848.0
6013,Contra Costa County, CA,60_64,2018,No_overdose,69200.0
6013,Contra Costa County, CA,65_69,2018,No_overdose,57927.0
6013,Contra Costa County, CA,70_74,2018,No_overdose,41610.0
6013,Contra Costa County, CA,75_79,2018,No_overdose,28341.0
6013,Contra Costa County, CA,80_84,2018,No_overdose,20224.0
6013,Contra Costa County, CA,85up,2018,No_overdose,21680.0
6029,Kern County, CA,under15,2018,No_overdose,216436.0
6029,Kern County, CA,15_17,2018,No_overdose,41314.0
6029,Kern County, CA,18_24,2018,No_overdose,93203.0
6029,Kern County, CA,25_29,2018,No_overdose,70858.0
6029,Kern County, CA,30_34,2018,No_overdose,64616.0
6029,Kern County, CA,35_39,2018,No_overdose,57217.0
6029,Kern County, CA,40_44,2018,No_overdose,53746.0
6029,Kern County, CA,45_49,2018,No_overdose,51240.0
6029,Kern County, CA,50_54,2018,No_overdose,51142.0
6029,Kern County, CA,55_59,2018,No_overdose,49194.0
6029,Kern County, CA,60_64,2018,No_overdose,42035.0
6029,Kern County, CA,65_69,2018,No_overdose,31556.0
6029,Kern County, CA,70_74,2018,No_overdose,23905.0
6029,Kern County, CA,75_79,2018,No_overdose,15806.0
6029,Kern County, CA,80_84,2018,No_overdose,10596.0
6029,Kern County, CA,85up,2018,No_overdose,10142.0
6037,Los Angeles County, CA,under15,2018,No_overdose,1859244.0
6037,Los Angeles County, CA,15_17,2018,No_overdose,387264.0
6037,Los Angeles County, CA,18_24,2018,No_overdose,1006008.0
6037,Los Angeles County, CA,25_29,2018,No_overdose,841878.0
6037,Los Angeles County, CA,30_34,2018,No_overdose,767902.0
6037,Los Angeles County, CA,35_39,2018,No_overdose,704856.0
6037,Los Angeles County, CA,40_44,2018,No_overdose,682503.0
6037,Los Angeles County, CA,45_49,2018,No_overdose,693719.0
6037,Los Angeles County, CA,50_54,2018,No_overdose,676019.0
6037,Los Angeles County, CA,55_59,2018,No_overdose,631172.0
6037,Los Angeles County, CA,60_64,2018,No_overdose,547720.0
6037,Los Angeles County, CA,65_69,2018,No_overdose,427705.0
6037,Los Angeles County, CA,70_74,2018,No_overdose,306675.0
6037,Los Angeles County, CA,75_79,2018,No_overdose,220930.0
6037,Los Angeles County, CA,80_84,2018,No_overdose,163770.0
6037,Los Angeles County, CA,85up,2018,No_overdose,180184.0
6059,Orange County, CA,under15,2018,No_overdose,584884.0
6059,Orange County, CA,15_17,2018,No_overdose,126304.0
6059,Orange County, CA,18_24,2018,No_overdose,301447.0
6059,Orange County, CA,25_29,2018,No_overdose,236817.0
6059,Orange County, CA,30_34,2018,No_overdose,216248.0
6059,Orange County, CA,35_39,2018,No_overdose,206066.0
6059,Orange County, CA,40_44,2018,No_overdose,209807.0
6059,Orange County, CA,45_49,2018,No_overdose,227354.0
6059,Orange County, CA,50_54,2018,No_overdose,226212.0
6059,Orange County, CA,55_59,2018,No_overdose,211681.0
6059,Orange County, CA,60_64,2018,No_overdose,176636.0
6059,Orange County, CA,65_69,2018,No_overdose,141887.0
6059,Orange County, CA,70_74,2018,No_overdose,107324.0
6059,Orange County, CA,75_79,2018,No_overdose,76321.0
6059,Orange County, CA,80_84,2018,No_overdose,54859.0
6059,Orange County, CA,85up,2018,No_overdose,60097.0
6065,Riverside County, CA,under15,2018,No_overdose,505207.0
6065,Riverside County, CA,15_17,2018,No_overdose,108601.0
6065,Riverside County, CA,18_24,2018,No_overdose,239236.0
6065,Riverside County, CA,25_29,2018,No_overdose,169230.0
6065,Riverside County, CA,30_34,2018,No_overdose,159641.0
6065,Riverside County, CA,35_39,2018,No_overdose,151669.0
6065,Riverside County, CA,40_44,2018,No_overdose,151943.0
6065,Riverside County, CA,45_49,2018,No_overdose,152299.0
6065,Riverside County, CA,50_54,2018,No_overdose,151558.0
6065,Riverside County, CA,55_59,2018,No_overdose,142055.0
6065,Riverside County, CA,60_64,2018,No_overdose,123111.0
6065,Riverside County, CA,65_69,2018,No_overdose,106248.0
6065,Riverside County, CA,70_74,2018,No_overdose,80524.0
6065,Riverside County, CA,75_79,2018,No_overdose,60605.0
6065,Riverside County, CA,80_84,2018,No_overdose,41295.0
6065,Riverside County, CA,85up,2018,No_overdose,39937.0
6067,Sacramento County, CA,under15,2018,No_overdose,302649.0
6067,Sacramento County, CA,15_17,2018,No_overdose,60112.0
6067,Sacramento County, CA,18_24,2018,No_overdose,134979.0
6067,Sacramento County, CA,25_29,2018,No_overdose,120507.0
6067,Sacramento County, CA,30_34,2018,No_overdose,113856.0
6067,Sacramento County, CA,35_39,2018,No_overdose,101930.0
6067,Sacramento County, CA,40_44,2018,No_overdose,95791.0
6067,Sacramento County, CA,45_49,2018,No_overdose,96288.0
6067,Sacramento County, CA,50_54,2018,No_overdose,98746.0
6067,Sacramento County, CA,55_59,2018,No_overdose,95111.0
6067,Sacramento County, CA,60_64,2018,No_overdose,87826.0
6067,Sacramento County, CA,65_69,2018,No_overdose,70254.0
6067,Sacramento County, CA,70_74,2018,No_overdose,47654.0
6067,Sacramento County, CA,75_79,2018,No_overdose,33137.0
6067,Sacramento County, CA,80_84,2018,No_overdose,24482.0
6067,Sacramento County, CA,85up,2018,No_overdose,26680.0
6071,San Bernardino County, CA,under15,2018,No_overdose,474343.0
6071,San Bernardino County, CA,15_17,2018,No_overdose,98509.0
6071,San Bernardino County, CA,18_24,2018,No_overdose,230797.0
6071,San Bernardino County, CA,25_29,2018,No_overdose,168302.0
6071,San Bernardino County, CA,30_34,2018,No_overdose,150884.0
6071,San Bernardino County, CA,35_39,2018,No_overdose,140326.0
6071,San Bernardino County, CA,40_44,2018,No_overdose,133592.0
6071,San Bernardino County, CA,45_49,2018,No_overdose,134194.0
6071,San Bernardino County, CA,50_54,2018,No_overdose,134192.0
6071,San Bernardino County, CA,55_59,2018,No_overdose,128265.0
6071,San Bernardino County, CA,60_64,2018,No_overdose,108605.0
6071,San Bernardino County, CA,65_69,2018,No_overdose,85147.0
6071,San Bernardino County, CA,70_74,2018,No_overdose,56707.0
6071,San Bernardino County, CA,75_79,2018,No_overdose,40222.0
6071,San Bernardino County, CA,80_84,2018,No_overdose,26184.0
6071,San Bernardino County, CA,85up,2018,No_overdose,25083.0
6073,San Diego County, CA,under15,2018,No_overdose,607843.0
6073,San Diego County, CA,15_17,2018,No_overdose,118501.0
6073,San Diego County, CA,18_24,2018,No_overdose,353093.0
6073,San Diego County, CA,25_29,2018,No_overdose,284181.0
6073,San Diego County, CA,30_34,2018,No_overdose,257126.0
6073,San Diego County, CA,35_39,2018,No_overdose,226120.0
6073,San Diego County, CA,40_44,2018,No_overdose,210691.0
6073,San Diego County, CA,45_49,2018,No_overdose,209203.0
6073,San Diego County, CA,50_54,2018,No_overdose,210974.0
6073,San Diego County, CA,55_59,2018,No_overdose,201641.0
6073,San Diego County, CA,60_64,2018,No_overdose,183622.0
6073,San Diego County, CA,65_69,2018,No_overdose,146570.0
6073,San Diego County, CA,70_74,2018,No_overdose,104930.0
6073,San Diego County, CA,75_79,2018,No_overdose,72856.0
6073,San Diego County, CA,80_84,2018,No_overdose,55048.0
6073,San Diego County, CA,85up,2018,No_overdose,60175.0
6075,San Francisco County, CA,under15,2018,No_overdose,100179.0
6075,San Francisco County, CA,15_17,2018,No_overdose,16718.0
6075,San Francisco County, CA,18_24,2018,No_overdose,63596.0
6075,San Francisco County, CA,25_29,2018,No_overdose,102731.0
6075,San Francisco County, CA,30_34,2018,No_overdose,100183.0
6075,San Francisco County, CA,35_39,2018,No_overdose,75466.0
6075,San Francisco County, CA,40_44,2018,No_overdose,61802.0
6075,San Francisco County, CA,45_49,2018,No_overdose,60211.0
6075,San Francisco County, CA,50_54,2018,No_overdose,55743.0
6075,San Francisco County, CA,55_59,2018,No_overdose,51048.0
6075,San Francisco County, CA,60_64,2018,No_overdose,50811.0
6075,San Francisco County, CA,65_69,2018,No_overdose,43005.0
6075,San Francisco County, CA,70_74,2018,No_overdose,28235.0
6075,San Francisco County, CA,75_79,2018,No_overdose,21860.0
6075,San Francisco County, CA,80_84,2018,No_overdose,17118.0
6075,San Francisco County, CA,85up,2018,No_overdose,21210.0
6111,Ventura County, CA,under15,2018,No_overdose,164360.0
